timestamp,temperature
1583342542,-5.0
1583342543,-5.0
1583342544,-5.0
1583342545,-5.0
1583342546,-5.0
1583342547,-4.3
1583342548,21.8
1583342549,50.4
1583342550,84.4
1583342551,132.7
1583342552,159.5
1583342553,171.5
1583342554,241.2
1583342555,180.1
1583342556,170.8
1583342557,168.0
1583342558,167.3
1583342559,166.6
1583342560,166.4
1583342561,165.9
1583342562,165.9
1583342563,165.2
1583342564,165.2
1583342565,165.2
1583342566,165.0
1583342567,164.5
1583342568,164.5
1583342569,164.5
