b829f102210645,1584036103,97,6,255,0,195,221,255,186,255,101,50,27,1,171,19
b829f102210241,1584036103,97,2,250,143,246,146,242,95,5,244,238,170
b829f1032201f5b5,1584036103,98,1,245,1,65,23,0,0,128,49,0,0
b829f1032201f5b5,1584036104,98,1,245,1,32,23,36,0,128,241,153,4
b829f102210645,1584036104,97,6,255,0,196,220,255,165,255,101,49,219,1,183,18
b829f102210241,1584036104,97,2,250,143,246,145,242,95,5,244,238,170
b829f102210241,1584036105,97,2,250,143,246,145,242,95,5,244,238,170
b829f1032201f5b5,1584036105,98,1,245,1,8,22,0,0,128,113,154,226
b829f102210645,1584036105,97,6,255,0,195,220,255,186,255,101,47,226,1,179,19
b829f102210645,1584036107,97,6,0,0,195,220,255,144,255,101,51,150,1,208,19
b829f102210241,1584036107,97,2,250,140,246,142,242,95,5,244,238,170
b829f1032201f5b5,1584036107,98,1,245,1,148,23,133,3,128,129,16,8
b829f102210645,1584036111,97,6,255,0,195,220,255,186,255,101,51,23,1,236,19
b829f102210241,1584036111,97,2,250,138,246,138,242,95,5,244,238,170
b829f1032201f5b5,1584036111,98,1,245,1,43,23,216,128,128,209,69,12
b829f102210241,1584036115,97,2,250,138,246,138,242,95,5,244,238,170
b829f1032201f5b5,1584036115,98,1,245,1,10,23,30,128,128,33,149,9
b829f102210645,1584036115,97,6,255,0,195,220,255,186,255,101,49,156,1,130,19
b829f102210645,1584036129,97,6,255,0,195,220,255,165,255,101,41,182,1,0,19
b829f102210241,1584036129,97,2,250,138,246,138,242,95,5,244,238,170
b829f1032201f5b5,1584036129,98,1,245,1,106,24,48,135,128,49,0,0
b829f1032201f5b5,1584036131,98,1,245,1,227,21,28,128,128,113,152,229
b829f102210645,1584036131,97,6,255,0,196,220,255,186,255,101,32,85,0,162,19
b829f102210241,1584036131,97,2,250,137,246,138,242,95,5,244,238,170
b829f102210241,1584036133,97,2,250,137,246,138,242,95,5,244,238,181
b829f1032201f5b5,1584036133,98,1,245,1,185,129,56,129,128,113,223,98
b829f102210645,1584036133,97,6,255,0,192,220,255,165,255,101,252,77,255,216,19
b829f1032201f5b5,1584036153,98,1,245,1,185,134,162,140,128,33,8,130
b829f102210645,1584036153,97,6,255,0,196,220,255,186,255,101,238,249,255,114,19
b829f102210241,1584036153,97,2,250,152,246,165,242,96,5,238,238,231
b829f1032201f5b5,1584036154,98,1,245,1,33,142,96,18,128,161,116,134
b829f102210645,1584036154,97,6,255,0,195,220,255,186,255,101,234,9,255,200,19
b829f102210241,1584036154,97,2,250,151,246,164,242,96,5,238,238,232
b829f102210241,1584036155,97,2,250,151,246,164,242,96,5,238,238,224
b829f1032201f5b5,1584036155,98,1,245,1,159,6,16,6,128,33,116,2
b829f102210645,1584036155,97,6,255,0,196,220,255,165,255,101,11,27,0,77,19
b829f102210645,1584036156,97,6,255,0,195,220,255,165,255,101,11,153,0,73,19
b829f102210241,1584036156,97,2,250,150,246,163,242,96,5,238,238,215
b829f1032201f5b5,1584036156,98,1,245,1,96,7,0,0,128,161,37,3
b829f1032201f5b5,1584036158,98,1,245,1,50,40,192,24,128,225,225,14
b829f102210645,1584036158,97,6,255,0,195,220,255,165,255,101,65,167,1,121,19
b829f102210241,1584036158,97,2,250,149,246,160,242,96,5,238,238,203
b829f102210241,1584036159,97,2,250,149,246,160,242,96,5,238,238,203
b829f1032201f5b5,1584036159,98,1,245,1,10,46,95,1,128,97,105,17
b829f102210645,1584036159,97,6,255,0,196,220,255,186,255,101,61,180,1,8,19
b829f102210241,1584036160,97,2,250,148,246,159,242,96,5,238,238,203
b829f1032201f5b5,1584036160,98,1,245,1,234,45,24,128,128,241,153,4
b829f102210645,1584036160,97,6,255,0,193,220,255,186,255,101,52,83,0,166,19
b829f102210645,1584036161,97,6,255,0,186,220,255,186,255,101,47,36,0,105,19
b829f102210241,1584036161,97,2,250,147,246,157,242,96,5,238,238,203
b829f1032201f5b5,1584036161,98,1,245,1,186,45,0,0,128,113,22,149
b829f1032201f5b5,1584036162,98,1,245,1,202,36,64,152,128,65,8,2
b829f102210645,1584036162,97,6,255,0,183,220,255,186,255,101,30,155,255,228,19
b829f102210241,1584036162,97,2,250,148,246,156,242,96,5,238,238,203
b829f1032201f5b5,1584036163,98,1,245,1,137,1,188,151,128,177,0,0
b829f102210645,1584036163,97,6,255,0,196,220,255,165,255,101,252,77,255,191,19
b829f102210241,1584036163,97,2,250,148,246,155,242,96,5,238,238,216
b829f102210241,1584036191,97,2,250,138,246,138,242,65,5,240,239,33
b829f1032201f5b5,1584036191,98,1,245,1,102,150,220,128,128,97,59,137
b829f102210645,1584036191,97,6,255,0,195,220,255,165,255,80,212,143,254,175,19
b829f102210645,1584036192,97,6,255,0,196,220,255,186,255,101,210,150,254,187,19
b829f102210241,1584036192,97,2,250,138,246,138,242,65,5,240,239,33
b829f1032201f5b5,1584036192,98,1,245,1,246,149,232,1,128,209,63,138
b829f102210645,1584036193,97,6,255,0,195,220,255,186,255,101,213,77,254,171,19
b829f102210241,1584036193,97,2,250,138,246,138,242,65,5,240,239,33
b829f1032201f5b5,1584036193,98,1,245,1,246,148,189,5,128,81,97,137
b829f1032201f5b5,1584036194,98,1,245,1,211,148,212,129,128,17,152,137
b829f102210645,1584036194,97,6,255,0,195,220,255,165,255,101,213,140,254,101,19
b829f102210241,1584036194,97,2,250,138,246,138,242,65,5,240,239,33
b829f1032201f5b5,1584036207,98,1,245,1,250,149,136,128,128,209,6,138
b829f102210645,1584036207,97,6,255,0,196,220,255,186,255,101,211,210,254,134,19
b829f102210241,1584036207,97,2,250,136,246,138,242,65,5,240,239,33
b829f1032201f5b5,1584036208,98,1,245,1,162,145,161,24,128,65,239,131
b829f102210645,1584036208,97,6,255,0,196,220,255,165,255,101,230,85,255,187,19
b829f102210241,1584036208,97,2,250,136,246,137,242,65,5,240,239,33
b829f102210241,1584036209,97,2,250,136,246,137,242,65,5,240,239,27
b829f1032201f5b5,1584036209,98,1,245,1,12,2,47,13,128,177,0,0
b829f102210645,1584036209,97,6,255,0,195,220,255,165,255,101,4,50,0,32,19
